timestamp,typing_rhythm,tab_switches,errors,debugging,active_file_duration,idle_time
2024-10-10 21:16:36.681003,77.10864864956697,7,1,3,11.841737893046869,1.9511791439037354
2024-10-10 22:16:36.681003,72.55944201804553,12,11,3,7.378433543866768,3.1692165882151246
2024-10-10 23:16:36.681003,62.47062290237729,9,7,4,10.558722811822786,6.873045180925949
2024-10-11 00:16:36.681003,78.97668271696779,12,4,3,12.584218036507847,6.6178638196567094
2024-10-11 01:16:36.681003,67.03653010078163,12,5,3,11.210167515757151,4.811389486771715
2024-10-11 02:16:36.681003,60.73376379236849,10,4,5,13.290428140168009,7.629524581894234
2024-10-11 03:16:36.681003,81.003136925575,10,5,3,17.65196352900168,5.184630347516634
2024-10-11 04:16:36.681003,46.622560001502514,14,6,2,13.20416485561709,5.727072714551902
2024-10-11 05:16:36.681003,74.06155660635329,9,13,4,11.113543952203177,5.594583408749233
2024-10-11 06:16:36.681003,63.47004087934938,15,3,3,14.344472446000665,4.42216732759933
2024-10-11 07:16:36.681003,82.5049820952014,8,5,5,7.091771941833422,1.2064010567989754
2024-10-11 08:16:36.681003,78.16389626952582,15,6,1,5.389194091912116,5.413259964079137
2024-10-11 09:16:36.681003,88.73478620864549,1,3,0,24.247788567228554,1.415363458659543
2024-10-11 10:16:36.681003,93.42337049647386,2,0,0,20.31017996281907,0.6237817142230395
2024-10-11 11:16:36.681003,88.8025854283307,3,1,0,25.620321989589733,1.0692292593014172
2024-10-11 12:16:36.681003,91.22308884612957,1,1,0,15.813249705207504,1.1224698723960314
2024-10-11 13:16:36.681003,75.13634849720282,3,2,1,19.612918540499916,0.8130080831800854
2024-10-11 14:16:36.681003,71.59465243074187,7,1,1,16.858257877303227,1.6592427576511803
2024-10-11 15:16:36.681003,66.87193155732524,3,2,2,14.870428877969012,4.189482019585636
2024-10-11 16:16:36.681003,83.84231858369155,4,7,1,19.72769511360916,4.102623693045247
2024-10-11 17:16:36.681003,60.41402236609167,4,5,2,14.378369191251107,5.665439766308614
2024-10-11 18:16:36.681003,62.52442164690332,15,6,1,11.642212086284008,4.5854965539093335
2024-10-11 19:16:36.681003,87.48976649274567,14,7,3,2.5355324810447444,6.080498674863473
2024-10-11 20:16:36.681003,54.48622530668305,11,14,6,13.606080259425898,5.50821535358631
2024-10-11 21:16:36.681003,63.40258750799871,7,4,4,6.784616162668147,2.392957560044487
2024-10-11 22:16:36.681003,48.27134159462341,6,4,4,6.695699074504642,3.4157632938232254
2024-10-11 23:16:36.681003,77.75995114088234,6,8,3,2.7362693963330926,5.8309111730634005
2024-10-12 00:16:36.681003,44.06001097756649,9,3,2,10.6124932270058,6.236486527872727
2024-10-12 01:16:36.681003,53.420823224599545,12,3,7,11.603983079266634,6.820298937896306
2024-10-12 02:16:36.681003,75.88523274858174,13,2,4,18.093890750668052,1.4666698237543083
2024-10-12 03:16:36.681003,55.763083139505135,9,8,3,8.859474374676463,4.561699178835639
2024-10-12 04:16:36.681003,61.921646517209346,13,5,3,7.2956403361112105,7.008061071901239
2024-10-12 05:16:36.681003,47.96866836534558,14,4,2,8.418653633180837,2.8205476144684716
2024-10-12 06:16:36.681003,26.320962995314126,10,4,3,14.992407370112275,4.896444240765929
2024-10-12 07:16:36.681003,61.43532799847267,10,4,2,9.268793279469866,5.655744222733343
2024-10-12 08:16:36.681003,65.50836084128457,8,5,2,8.296550496520961,5.0087246859923145
2024-10-12 09:16:36.681003,88.41247401801712,2,2,0,15.672070244199784,0.9635466817020176
2024-10-12 10:16:36.681003,88.87701886780162,0,0,1,22.2755202538568,1.6029776287649486
2024-10-12 11:16:36.681003,88.52664782111397,2,3,0,13.674189266000596,1.5245305263483981
2024-10-12 12:16:36.681003,86.12378997265296,1,1,1,31.43417032892622,1.2662181525061773
2024-10-12 13:16:36.681003,58.237165600450076,7,3,0,18.294961345018358,2.3637402154816956
2024-10-12 14:16:36.681003,61.43723161206959,6,1,1,6.037171767472669,4.643482796789092
2024-10-12 15:16:36.681003,73.25173255009695,3,4,6,10.656640593439576,3.49861797287168
2024-10-12 16:16:36.681003,77.86910378199094,4,4,1,27.463235683430156,2.594048906863678
2024-10-12 17:16:36.681003,69.39394268273426,2,3,0,18.12929257414728,3.4527033342143607
2024-10-12 18:16:36.681003,80.41477187712405,7,2,3,7.2864904804918,5.817049656046927
2024-10-12 19:16:36.681003,69.80172669132443,10,5,3,10.082283300842583,3.79237766140358
2024-10-12 20:16:36.681003,51.40707064564111,15,7,3,9.743530648659485,3.258663257959384
2024-10-12 21:16:36.681003,86.14386544173949,7,0,4,7.32014942715279,5.560502029364157
2024-10-12 22:16:36.681003,76.9827641529172,9,7,5,7.511661234272339,2.4595937042127076
2024-10-12 23:16:36.681003,59.05366394144687,11,7,0,15.568390320954357,1.1714528148545553
2024-10-13 00:16:36.681003,57.52553741725812,27,9,4,5.591849213251824,5.235176449653144
2024-10-13 01:16:36.681003,54.86297631398442,9,3,2,8.160266360399877,6.8235944575649246
2024-10-13 02:16:36.681003,46.72826424621393,9,11,2,8.155596131081204,4.388927283018196
2024-10-13 03:16:36.681003,29.261152543038584,8,1,3,16.481637791239336,5.571661545518937
2024-10-13 04:16:36.681003,72.43099220250882,13,4,0,19.22464655837863,7.390134581719137
2024-10-13 05:16:36.681003,44.01478625650205,8,6,1,0.4360638910750154,5.730276816902397
2024-10-13 06:16:36.681003,70.56739173997764,11,4,5,12.232673991557633,6.138734666495216
2024-10-13 07:16:36.681003,51.84217214461023,6,5,4,18.80581654932352,4.37783637356499
2024-10-13 08:16:36.681003,53.363711433579184,13,2,0,2.2632964531806827,6.345760611003496
2024-10-13 09:16:36.681003,85.03096205764999,2,1,0,21.272035811355295,0.8188359860330553
2024-10-13 10:16:36.681003,95.5764796916806,1,2,1,8.140716115517526,0.6833482742116515
2024-10-13 11:16:36.681003,95.17488257729582,1,2,2,20.109052759129263,1.7548054255223016
2024-10-13 12:16:36.681003,94.77137892236738,1,1,2,29.687391363905025,0.745401947447068
2024-10-13 13:16:36.681003,59.746356104693966,1,10,1,20.188969355372542,3.429566990169646
2024-10-13 14:16:36.681003,66.51609154104437,6,1,2,8.18553025524924,2.8640994612658717
2024-10-13 15:16:36.681003,61.68044107710733,7,3,2,15.511171356439753,1.9238036537296432
2024-10-13 16:16:36.681003,42.49136491598426,5,4,1,18.069547099391894,2.3355894181309167
2024-10-13 17:16:36.681003,75.56387909953095,5,2,0,12.280072938800075,2.713922567125
2024-10-13 18:16:36.681003,39.15941616035967,10,4,2,9.77647492845988,0.0
2024-10-13 19:16:36.681003,65.49697865528347,14,7,2,1.6920618372725258,4.046324806721527
2024-10-13 20:16:36.681003,52.409239246701524,11,7,2,19.305672134313056,5.979560526177058
2024-10-13 21:16:36.681003,36.55423310373982,7,4,6,10.620994777643881,2.6054286059426692
2024-10-13 22:16:36.681003,71.94322358815164,17,1,2,11.759673649856808,4.131598051529265
2024-10-13 23:16:36.681003,41.00338869109356,5,4,2,13.37804075567745,4.47372601335455
2024-10-14 00:16:36.681003,64.34093050355939,8,5,8,0.0,4.74368296156361
2024-10-14 01:16:36.681003,85.82440575083365,9,10,3,8.241068300493135,3.159887475040236
2024-10-14 02:16:36.681003,45.549487622332336,10,3,2,1.5814631211382704,4.835116093405413
2024-10-14 03:16:36.681003,55.16971568265291,8,5,5,12.473110475152335,9.464837867365212
2024-10-14 04:16:36.681003,53.133241129136366,7,3,1,12.841964230075986,2.862119564801224
2024-10-14 05:16:36.681003,62.16538315425754,13,7,3,12.724875401872922,5.150871353556632
2024-10-14 06:16:36.681003,73.36156757766425,10,7,3,4.858738008972072,1.5739656524188828
2024-10-14 07:16:36.681003,78.34090806005693,9,8,4,6.460749022575577,6.5878952295902735
2024-10-14 08:16:36.681003,61.21170004858501,6,7,2,16.45892825964597,2.5976696398416035
2024-10-14 09:16:36.681003,96.53400812104637,2,1,0,30.95405186596637,1.5110515010175996
2024-10-14 10:16:36.681003,90.4710024629496,1,1,1,32.50272306586333,0.5681174427964135
2024-10-14 11:16:36.681003,92.39382968352288,3,2,0,17.557785569454797,0.6105349385962547
2024-10-14 12:16:36.681003,92.42181039524719,1,0,1,16.591846402824782,1.1325779437786374
2024-10-14 13:16:36.681003,79.80120924855385,4,1,0,14.921242694913788,2.8506486863605
2024-10-14 14:16:36.681003,75.94323194139533,6,4,2,18.091764411869875,0.9281881777427796
2024-10-14 15:16:36.681003,80.02218458765589,2,4,3,12.999524653808948,5.0341449997906995
2024-10-14 16:16:36.681003,68.59568159935436,3,3,2,20.777169819759777,3.885748592075699
2024-10-14 17:16:36.681003,74.87184616792631,4,2,2,6.007724671595264,4.869864458249131
2024-10-14 18:16:36.681003,83.16325714969847,19,5,3,0.0,5.6447966216667425
2024-10-14 19:16:36.681003,47.63937410467469,8,5,6,8.250673057149653,7.9255451739929565
2024-10-14 20:16:36.681003,80.53403557660533,9,6,3,6.050388172426215,2.5321279289805645
2024-10-14 21:16:36.681003,57.8783815912731,8,3,3,13.167128507224152,3.213132283817103
2024-10-14 22:16:36.681003,62.10189128759902,12,7,0,19.525859515911186,7.662059046634959
2024-10-14 23:16:36.681003,49.41187614657353,9,6,1,15.999199037641631,5.869424331316032
2024-10-15 00:16:36.681003,53.724083758374405,6,6,4,5.7957911480601165,7.586201839597916
2024-10-15 01:16:36.681003,74.25998152932185,6,6,2,13.064387569845847,6.494966450545688
2024-10-15 02:16:36.681003,36.39561420506943,10,6,1,14.645535274153605,3.2461222039474475
2024-10-15 03:16:36.681003,64.21086808842023,10,4,1,12.523883516040325,6.168827718544819
2024-10-15 04:16:36.681003,46.70632866881806,12,7,2,9.07951054973554,6.462138608036399
2024-10-15 05:16:36.681003,46.69818663486471,9,7,2,11.80853358826005,6.674358919323422
2024-10-15 06:16:36.681003,61.779079053426166,12,6,1,15.309390655942906,3.3778950460138484
2024-10-15 07:16:36.681003,63.119959176156335,10,4,7,11.651403779625433,6.442404448844057
2024-10-15 08:16:36.681003,51.37061985365297,15,4,7,13.296180264081595,6.368810540962498
2024-10-15 09:16:36.681003,99.89993779296532,0,2,0,18.188331528427806,1.4793389765518028
2024-10-15 10:16:36.681003,78.6971201192903,6,2,2,12.771571874231347,1.9070151853407764
2024-10-15 11:16:36.681003,84.12368975959856,3,0,0,12.454926226776744,1.1035563208940575
2024-10-15 12:16:36.681003,90.5832343872701,2,1,0,20.962997747364952,1.8324349420087827
2024-10-15 13:16:36.681003,66.11348184553674,6,3,2,12.009612391876725,6.009097430163721
2024-10-15 14:16:36.681003,70.5447211855158,8,2,1,25.202361588275885,4.538500402122127
2024-10-15 15:16:36.681003,67.44161372359503,3,4,2,15.4953093278801,1.6044641737340835
2024-10-15 16:16:36.681003,79.79598864814415,6,3,4,11.916609518752558,2.9809105446381112
2024-10-15 17:16:36.681003,68.23532358250175,7,1,0,18.093233730098774,3.307926650836564
2024-10-15 18:16:36.681003,59.20548037514701,9,6,1,14.773582651881531,3.9791679826564064
2024-10-15 19:16:36.681003,37.18483697734625,8,6,3,0.0,4.084462632342852
2024-10-15 20:16:36.681003,49.32557507687848,18,6,4,9.619535425446243,2.0507591791950843
2024-10-15 21:16:36.681003,60.79635953697158,12,1,6,10.216375727476526,5.886681041929457
2024-10-15 22:16:36.681003,87.99996441244055,8,3,2,8.637765928312923,4.02388553035454
2024-10-15 23:16:36.681003,43.59872878721043,18,2,3,14.11463571885855,5.05658064333855
2024-10-16 00:16:36.681003,44.04289779038071,14,11,4,7.51141947574539,6.126365463554298
2024-10-16 01:16:36.681003,55.03018222941101,8,7,1,14.056512496319616,6.5900642418802455
2024-10-16 02:16:36.681003,61.57233994247854,10,4,3,19.419757640602118,8.356728172450225
2024-10-16 03:16:36.681003,71.63586745651203,9,5,2,17.374685177709953,3.6002811876556473
2024-10-16 04:16:36.681003,66.68819236225764,5,7,2,0.3620378702573408,8.639188747775535
2024-10-16 05:16:36.681003,93.98867784647052,8,6,4,0.8991431196592394,9.16831856313488
2024-10-16 06:16:36.681003,72.34356895878558,9,12,3,11.313972698211622,8.673526072445231
2024-10-16 07:16:36.681003,54.71221667126402,7,5,4,11.764564588116809,3.6418090607531597
2024-10-16 08:16:36.681003,40.589584864630794,12,7,4,3.6252188110935606,1.1220429707338924
2024-10-16 09:16:36.681003,87.24730727379335,4,0,1,15.605334709210608,1.6840814548816405
2024-10-16 10:16:36.681003,91.58080490977645,1,0,0,16.263167881698084,1.6885229379488391
2024-10-16 11:16:36.681003,100.0,1,1,1,21.289649830858185,1.2025220618213999
2024-10-16 12:16:36.681003,100.0,1,0,2,16.9063634090548,0.7877407080503736
2024-10-16 13:16:36.681003,62.69374829395798,7,0,2,12.352504137662288,3.594939604047207
2024-10-16 14:16:36.681003,60.90228258138801,7,2,2,7.8094708663755,3.5820951189405914
2024-10-16 15:16:36.681003,62.260829184060746,7,1,2,11.720831885240077,3.8408383567219913
2024-10-16 16:16:36.681003,80.5625581313216,4,4,1,14.278196987314105,2.0946518510274976
2024-10-16 17:16:36.681003,74.80998274589716,5,3,1,12.22023877405358,3.4855344584600463
2024-10-16 18:16:36.681003,84.00268106809841,14,4,1,3.343538141020023,7.189782269296636
2024-10-16 19:16:36.681003,54.3499204538741,3,4,3,8.533657699527252,5.1717811556548785
2024-10-16 20:16:36.681003,62.57159032908048,7,5,3,7.395123238859842,5.0114769117034745
2024-10-16 21:16:36.681003,73.26829251990128,11,4,1,7.846607067552225,6.052553826843948
2024-10-16 22:16:36.681003,80.15775813237495,7,4,2,13.665454681497675,6.474546427473293
2024-10-16 23:16:36.681003,45.10807850156196,7,4,4,2.3087392667288062,8.856295475434605
2024-10-17 00:16:36.681003,54.706571919208784,9,6,5,9.259458387411241,7.4175709997764745
2024-10-17 01:16:36.681003,44.75273518190524,8,10,3,10.451007277792417,5.735889189893401
2024-10-17 02:16:36.681003,75.41262368444067,14,5,5,17.798445118434245,1.2529145325428876
2024-10-17 03:16:36.681003,48.51065317008092,7,2,2,18.046336238656973,7.3872249909166765
2024-10-17 04:16:36.681003,71.87878420393741,8,5,3,11.363356985740865,4.870686522090034
2024-10-17 05:16:36.681003,82.43664042606326,6,4,1,11.16330133721602,4.8396215288852975
2024-10-17 06:16:36.681003,60.075093614378574,13,7,4,7.687705947805448,4.528550612095912
2024-10-17 07:16:36.681003,84.46457689434588,11,7,3,3.9993299275348804,4.780536210766971
2024-10-17 08:16:36.681003,60.09478472695447,7,6,6,16.25513245629549,3.206175469083914
2024-10-17 09:16:36.681003,93.02686173998937,2,1,1,20.95436735811691,1.4705302286713349
2024-10-17 10:16:36.681003,89.4275827424073,5,0,0,11.089217705764678,1.9088024429028734
2024-10-17 11:16:36.681003,87.43999697020163,1,0,0,21.443332047679583,0.5351057325092441
2024-10-17 12:16:36.681003,81.36661944344365,1,0,0,15.244148399376947,1.2397305952239521
2024-10-17 13:16:36.681003,68.87319606759881,6,1,0,20.46914322189433,2.407848944975118
2024-10-17 14:16:36.681003,56.433207519815355,3,4,3,18.421457726889873,1.9323093282997876
2024-10-17 15:16:36.681003,70.76752458727191,5,2,0,17.686054931521998,4.382659802856475
2024-10-17 16:16:36.681003,89.70316330169246,6,3,1,11.698258536307605,3.657226113177136
2024-10-17 17:16:36.681003,62.31899674386112,3,1,3,22.006517000055254,3.0285631878982158
2024-10-17 18:16:36.681003,69.26060460982373,13,5,4,9.57849833304128,6.605444952170315
2024-10-17 19:16:36.681003,77.66913476609403,7,5,2,9.727826457008486,8.150914127726356
2024-10-17 20:16:36.681003,65.40073219046913,10,8,2,10.791190681031727,2.8465043941148362
2024-10-17 21:16:36.681003,79.71495779159805,10,3,0,10.516449222334025,2.7250560961387613
2024-10-17 22:16:36.681003,62.23490807239652,6,3,2,11.565635159471755,2.683066705790064
2024-10-17 23:16:36.681003,67.69410222947393,5,5,0,21.560198680620385,4.570956826922915
2024-10-18 00:16:36.681003,75.7550378196723,8,9,1,8.514424722252238,6.332999023882831
2024-10-18 01:16:36.681003,54.51375943818128,8,10,8,15.271461426415934,4.442587205930218
2024-10-18 02:16:36.681003,42.349290844575656,8,4,2,10.369287662033459,0.9583618582917408
2024-10-18 03:16:36.681003,76.41768288027198,11,3,1,12.607715434837502,4.121390625451159
2024-10-18 04:16:36.681003,78.66907981345977,5,6,7,14.485232563332263,5.9373765392854825
2024-10-18 05:16:36.681003,48.659625813642066,10,5,4,17.319209445709824,3.367136516853619
2024-10-18 06:16:36.681003,60.396220633401185,10,4,3,10.367648872847665,6.597589120701462
2024-10-18 07:16:36.681003,31.61522948037194,6,6,5,14.670399523757695,9.31606554956022
2024-10-18 08:16:36.681003,62.63084805136757,12,4,1,8.33111446354214,4.442909394935232
2024-10-18 09:16:36.681003,90.36661705089122,4,0,0,15.93809332761884,1.3509201629671572
2024-10-18 10:16:36.681003,90.16064372512871,0,0,1,18.59128788030713,1.2393469403525121
2024-10-18 11:16:36.681003,85.72261321665731,2,0,0,16.658523388780708,1.6247154602223275
2024-10-18 12:16:36.681003,92.61353170010236,5,0,1,18.312519724128016,1.394434854783994
2024-10-18 13:16:36.681003,58.247301697818976,4,5,1,16.24285498806323,1.65081895455325
2024-10-18 14:16:36.681003,80.83573945713592,5,4,1,10.160200306185747,4.313881283737365
2024-10-18 15:16:36.681003,69.46196725899114,7,4,4,21.454021779940547,1.6341104687952785
2024-10-18 16:16:36.681003,65.3087788580617,8,2,2,19.22493305024127,3.1220096341231303
2024-10-18 17:16:36.681003,72.16729330368815,3,1,1,18.94737549346805,1.8357652910069269
2024-10-18 18:16:36.681003,78.54344208015942,5,8,2,18.867163513062337,5.127578760554145
2024-10-18 19:16:36.681003,50.92335025783456,10,7,3,13.541560648703227,5.4514852079423575
2024-10-18 20:16:36.681003,57.617531671423095,9,6,6,5.930056698569891,6.469462835601435
2024-10-18 21:16:36.681003,91.68966698292736,12,5,4,13.546856286248705,6.188862976735068
2024-10-18 22:16:36.681003,56.157085650314826,10,5,1,9.68535563574313,6.36999558650049
2024-10-18 23:16:36.681003,73.11296529341973,13,4,6,8.152994177598963,6.849350423475972
2024-10-19 00:16:36.681003,39.25519718487122,9,2,3,5.334993034579487,5.005971202522895
2024-10-19 01:16:36.681003,67.90395476410617,16,2,1,10.308806591327752,4.090205240629594
2024-10-19 02:16:36.681003,67.73665062738156,7,9,3,17.08001593914812,4.879732512283038
2024-10-19 03:16:36.681003,82.78314339092108,10,5,0,16.9262698897608,4.236941178849636
2024-10-19 04:16:36.681003,83.33589376697071,8,3,2,18.987151924320884,4.979032671354469
2024-10-19 05:16:36.681003,40.469401291098556,9,8,2,5.227663886548936,6.211894000043058
2024-10-19 06:16:36.681003,40.843103564667445,17,7,3,18.87932947213872,5.206972156013579
2024-10-19 07:16:36.681003,63.68443977299495,13,1,7,8.36155021421844,8.754864154944926
2024-10-19 08:16:36.681003,64.88995447894392,14,4,3,4.643331711215981,7.701337731862397
2024-10-19 09:16:36.681003,90.35305241521765,1,0,0,20.58143242546584,0.8725849036166055
2024-10-19 10:16:36.681003,91.74920615866844,3,1,0,22.00646682953703,1.2880263925460262
2024-10-19 11:16:36.681003,94.74935637156273,0,4,0,17.05369736904432,1.5790061207950838
2024-10-19 12:16:36.681003,92.91419016381614,1,1,0,18.956425399763138,0.8399723985263504
2024-10-19 13:16:36.681003,51.695397269287895,6,3,5,9.538589134551422,2.5749075897223532
2024-10-19 14:16:36.681003,66.45272600853339,9,4,4,13.0526658871942,4.130005754505449
2024-10-19 15:16:36.681003,76.86088121846888,8,5,1,7.502936544515011,3.0804686657257565
2024-10-19 16:16:36.681003,70.31794143704164,5,4,2,12.857691763073257,2.6086681918388326
2024-10-19 17:16:36.681003,59.723368669252096,3,4,2,23.547204126332346,2.850308243359765
2024-10-19 18:16:36.681003,64.66872856135117,14,2,4,18.859815046531807,6.3153539457747225
2024-10-19 19:16:36.681003,68.38515685965064,10,7,2,11.956977022178712,6.915558390882353
2024-10-19 20:16:36.681003,54.16486533337989,12,5,3,1.6736330332209484,5.472237860878183
2024-10-19 21:16:36.681003,43.33023893141145,12,4,3,4.174039205410526,0.501972307988976
2024-10-19 22:16:36.681003,52.48425796609635,8,10,2,1.1242646063098167,2.91875472340823
2024-10-19 23:16:36.681003,40.52787624852921,10,4,2,10.281336277252668,6.254025710325855
2024-10-20 00:16:36.681003,64.58556575763421,11,5,2,9.863286864547621,5.767070572299765
2024-10-20 01:16:36.681003,62.33381433273171,7,1,1,19.086256537564633,4.002049514594757
2024-10-20 02:16:36.681003,65.05168390301607,5,4,2,2.685837770613043,5.787031685913957
2024-10-20 03:16:36.681003,75.81548743147721,8,3,5,7.754651162162354,5.064787288527763
2024-10-20 04:16:36.681003,43.4947923915182,11,4,4,6.791170336576886,7.980533050981633
2024-10-20 05:16:36.681003,79.46224549610159,13,7,2,6.614988004623896,4.969383345037726
2024-10-20 06:16:36.681003,53.13020693193164,6,10,1,4.82253702026203,5.9913652337688
2024-10-20 07:16:36.681003,65.1193928777272,11,4,2,11.996635986521477,8.668039638491404
2024-10-20 08:16:36.681003,72.39260180256815,13,5,5,3.1516108165966,5.022639755885967
2024-10-20 09:16:36.681003,91.97587595062818,1,0,0,17.504754828020527,1.368178185623775
2024-10-20 10:16:36.681003,88.97546393971813,1,1,1,11.934122321753822,0.9913980542056393
2024-10-20 11:16:36.681003,94.36557070041104,4,2,0,35.385685849868,0.6670713299890154
2024-10-20 12:16:36.681003,83.79822259023426,2,0,4,10.544341310131214,0.41672966735080075
2024-10-20 13:16:36.681003,73.56401257133571,9,2,2,17.740243522290037,3.809331451252925
2024-10-20 14:16:36.681003,78.95511277927844,3,3,3,12.748778283256886,2.361868830936124
2024-10-20 15:16:36.681003,64.06455333861538,5,1,3,8.567259632708499,4.039813906333
2024-10-20 16:16:36.681003,71.97401818626125,7,4,2,20.794282371722986,2.627527389647949
2024-10-20 17:16:36.681003,66.65044826939675,7,2,3,15.724407865712116,3.5846803223051773
2024-10-20 18:16:36.681003,71.5042462253603,11,5,3,8.556134256589631,3.543408205977868
2024-10-20 19:16:36.681003,65.87060111072454,19,1,3,15.389902450599873,7.191548704309518
2024-10-20 20:16:36.681003,71.54248268762476,7,5,3,16.505874753221857,5.007764517788179
2024-10-20 21:16:36.681003,45.69608686382135,9,5,3,14.217782408429096,4.4434968809695325
2024-10-20 22:16:36.681003,49.99759513416751,13,8,4,4.106215750695696,7.428280460533385
2024-10-20 23:16:36.681003,52.39160264579188,12,6,3,13.61922008539424,3.180887447712405
2024-10-21 00:16:36.681003,56.788044055594526,18,1,6,6.422771948559701,4.551126673898812
2024-10-21 01:16:36.681003,44.84021177831644,12,6,6,13.929647954450584,10.792937811815726
2024-10-21 02:16:36.681003,58.525758238427954,9,7,3,8.65667608249329,6.866273947787447
2024-10-21 03:16:36.681003,48.712372362958845,9,3,4,12.35443574276707,7.701454830756386
2024-10-21 04:16:36.681003,70.14894604530244,7,8,1,7.999075998818798,6.953970832265011
2024-10-21 05:16:36.681003,52.93906290706573,4,4,4,10.916484493106784,7.235289429450763
2024-10-21 06:16:36.681003,55.002907251212285,10,1,1,20.800981182085643,5.466480719647112
2024-10-21 07:16:36.681003,63.16941071973268,12,4,2,13.55655199662465,5.335021655216935
2024-10-21 08:16:36.681003,63.11837068225476,13,5,2,12.497062382212759,5.8556574050082375
2024-10-21 09:16:36.681003,93.82411354142525,1,0,1,23.116888930493758,0.9965234769988427
2024-10-21 10:16:36.681003,91.00810361977281,1,1,0,18.47944208283095,0.9629455463209896
2024-10-21 11:16:36.681003,91.70802525894477,3,0,1,24.287637930677615,2.2538315524842365
2024-10-21 12:16:36.681003,89.88727630274339,1,0,0,16.908085580203707,1.324355097047241
2024-10-21 13:16:36.681003,75.19341401535883,6,5,1,11.302841228779885,3.9926803072228934
2024-10-21 14:16:36.681003,80.85270071601363,6,1,2,16.91726168787832,2.0782083202355284
2024-10-21 15:16:36.681003,78.57325816542756,5,3,4,5.332250062052001,5.422649265630827
2024-10-21 16:16:36.681003,71.85577122190915,2,1,1,18.05837443884291,2.4979826542507917
2024-10-21 17:16:36.681003,53.317992152128724,1,1,3,7.549132484018143,3.4054963641950526
2024-10-21 18:16:36.681003,40.72702364811515,12,4,4,11.096797713933901,5.350877066591868
2024-10-21 19:16:36.681003,94.22101461991682,7,3,3,0.0,5.7998858765964325
2024-10-21 20:16:36.681003,65.01996153351462,8,5,2,6.09015193221774,8.153763264610054
2024-10-21 21:16:36.681003,70.47883430634283,10,4,4,14.762081130372202,4.436954159811113
2024-10-21 22:16:36.681003,67.18016054034219,10,3,2,7.439384302721043,4.807166862134492
2024-10-21 23:16:36.681003,30.56230967739478,7,5,3,1.2373720061851117,8.080991666727492
2024-10-22 00:16:36.681003,45.24440560030227,14,5,4,8.206581075490877,6.378137781677568
2024-10-22 01:16:36.681003,45.942923313131566,8,7,7,12.307395119694219,4.774078365189681
2024-10-22 02:16:36.681003,46.46555873071161,11,8,1,9.853247025903377,8.522035754793436
2024-10-22 03:16:36.681003,63.7660045081123,11,6,5,12.217481384562346,2.8396628635221375
2024-10-22 04:16:36.681003,66.53173230567197,6,6,4,6.433878604517567,7.838019350863501
2024-10-22 05:16:36.681003,62.249508046250476,10,5,1,12.329688733010425,6.585929916865625
2024-10-22 06:16:36.681003,64.4753394202677,8,8,2,5.016918646118401,6.202816368977449
2024-10-22 07:16:36.681003,74.8779361571334,17,5,1,1.6161551600451567,6.562925370157126
2024-10-22 08:16:36.681003,62.38766122059519,10,1,2,9.67243008033505,5.262830838021691
2024-10-22 09:16:36.681003,93.80851459339075,1,0,1,16.965280468836223,0.9775102423921606
